Subject,Age1,AgeGroup,Gender,GrammarProd,VocabProd,Item,Trial1,Trial1_ChosenFoil,Trial2,Trial2_ChosenFoil
5433,51.63333333,2,2,0.25,0.25,merf,1,target,0,known-w-property
5433,51.63333333,2,2,0.25,0.25,pluff,0,known-w-property,0,known-w-property
5433,51.63333333,2,2,0.25,0.25,taf,0,known-w-property,1,target
5436,42.83333333,1,2,0.19,0.25,fep,0,known-w-property,0,known-w-property
5436,42.83333333,1,2,0.19,0.25,gelp,0,known-w-property,0,known-w-property
5436,42.83333333,1,2,0.19,0.25,merf,1,target,0,known-wo-property
5436,42.83333333,1,2,0.19,0.25,pluff,0,novel-wo-property,0,known-wo-property
5436,42.83333333,1,2,0.19,0.25,taf,0,known-w-property,0,novel-wo-property
5442,51.56666667,2,1,0.19,0.25,fep,0,novel-wo-property,0,novel-wo-property
5442,51.56666667,2,1,0.19,0.25,gelp,0,known-w-property,1,target
5442,51.56666667,2,1,0.19,0.25,merf,0,known-w-property,0,known-w-property
5442,51.56666667,2,1,0.19,0.25,pluff,0,known-w-property,0,known-w-property
5442,51.56666667,2,1,0.19,0.25,taf,0,novel-wo-property,0,known-w-property
5444,43.86666667,1,1,0.44,0.38,fep,0,novel-wo-property,0,novel-wo-property
5444,43.86666667,1,1,0.44,0.38,gelp,0,novel-wo-property,0,novel-wo-property
5444,43.86666667,1,1,0.44,0.38,merf,0,known-w-property,1,target
5444,43.86666667,1,1,0.44,0.38,pluff,0,known-w-property,1,target
5444,43.86666667,1,1,0.44,0.38,taf,0,novel-wo-property,0,known-w-property
5449,52.4,2,1,0.31,0.56,fep,0,novel-wo-property,1,target
5449,52.4,2,1,0.31,0.56,gelp,0,known-w-property,0,known-wo-property
5449,52.4,2,1,0.31,0.56,merf,0,known-w-property,0,novel-wo-property
5449,52.4,2,1,0.31,0.56,pluff,0,known-w-property,0,NA
5449,52.4,2,1,0.31,0.56,taf,0,novel-wo-property,0,novel-wo-property
5451,57.9,2,2,0.31,0.63,fep,1,target,1,target
5451,57.9,2,2,0.31,0.63,gelp,0,known-w-property,0,known-wo-property
5451,57.9,2,2,0.31,0.63,merf,1,target,1,target
5451,57.9,2,2,0.31,0.63,pluff,0,known-w-property,0,known-wo-property
5451,57.9,2,2,0.31,0.63,taf,0,known-w-property,1,target
5452,59.26666667,2,2,0.5,0.69,fep,1,target,1,target
5452,59.26666667,2,2,0.5,0.69,gelp,0,known-w-property,0,novel-wo-property
5452,59.26666667,2,2,0.5,0.69,merf,1,target,0,novel-wo-property
5452,59.26666667,2,2,0.5,0.69,pluff,0,known-w-property,0,known-wo-property
5452,59.26666667,2,2,0.5,0.69,taf,1,target,1,target
5454,48.66666667,2,2,0.56,0.44,fep,1,target,0,novel-wo-property
5454,48.66666667,2,2,0.56,0.44,gelp,0,known-w-property,0,novel-wo-property
5454,48.66666667,2,2,0.56,0.44,merf,0,known-w-property,0,known-w-property
5454,48.66666667,2,2,0.56,0.44,pluff,1,target,1,target
5454,48.66666667,2,2,0.56,0.44,taf,0,known-w-property,0,known-w-property
5455,44.33333333,1,2,0.19,0.19,fep,0,known-w-property,0,known-wo-property
5455,44.33333333,1,2,0.19,0.19,gelp,1,target,0,novel-wo-property
5455,44.33333333,1,2,0.19,0.19,merf,0,novel-wo-property,0,known-w-property
5455,44.33333333,1,2,0.19,0.19,pluff,0,known-w-property,0,known-w-property
5455,44.33333333,1,2,0.19,0.19,taf,1,target,1,target
5456,52,2,2,0.31,0.25,fep,0,known-w-property,1,target
5456,52,2,2,0.31,0.25,gelp,0,known-w-property,0,known-wo-property
5456,52,2,2,0.31,0.25,merf,1,target,0,known-wo-property
5456,52,2,2,0.31,0.25,pluff,0,novel-wo-property,1,target
5456,52,2,2,0.31,0.25,taf,0,known-w-property,0,known-w-property
5458,52.1,2,1,0.38,0.44,fep,1,target,1,target
5458,52.1,2,1,0.38,0.44,gelp,1,target,0,novel-wo-property
5458,52.1,2,1,0.38,0.44,merf,0,novel-wo-property,0,known-wo-property
5458,52.1,2,1,0.38,0.44,pluff,0,known-w-property,0,novel-wo-property
5458,52.1,2,1,0.38,0.44,taf,1,target,1,target
5460,51.23333333,2,1,0.31,0.38,fep,1,target,0,known-w-property
5460,51.23333333,2,1,0.31,0.38,gelp,1,target,0,known-w-property
5460,51.23333333,2,1,0.31,0.38,merf,1,target,0,novel-wo-property
5460,51.23333333,2,1,0.31,0.38,pluff,0,known-w-property,0,known-w-property
5460,51.23333333,2,1,0.31,0.38,taf,0,known-w-property,0,known-w-property
5462,59.53333333,2,1,0.31,0.5,fep,0,known-w-property,0,novel-wo-property
5462,59.53333333,2,1,0.31,0.5,gelp,1,target,1,target
5462,59.53333333,2,1,0.31,0.5,merf,1,target,0,known-wo-property
5462,59.53333333,2,1,0.31,0.5,pluff,0,known-w-property,0,novel-wo-property
5462,59.53333333,2,1,0.31,0.5,taf,1,target,1,target
5464,44.7,1,1,0.25,0.38,fep,1,target,0,known-w-property
5464,44.7,1,1,0.25,0.38,gelp,0,known-w-property,0,known-w-property
5464,44.7,1,1,0.25,0.38,merf,0,novel-wo-property,0,known-wo-property
5464,44.7,1,1,0.25,0.38,pluff,1,target,0,known-wo-property
5464,44.7,1,1,0.25,0.38,taf,1,target,0,known-wo-property
5466,57.3,2,1,0.38,0.56,fep,0,known-w-property,0,novel-wo-property
5466,57.3,2,1,0.38,0.56,gelp,1,target,1,target
5466,57.3,2,1,0.38,0.56,merf,1,target,1,target
5466,57.3,2,1,0.38,0.56,pluff,0,novel-wo-property,0,known-w-property
5466,57.3,2,1,0.38,0.56,taf,0,novel-wo-property,1,target
5467,58.2,2,2,0.5,0.81,fep,0,known-w-property,0,known-wo-property
5467,58.2,2,2,0.5,0.81,gelp,0,known-w-property,1,target
5467,58.2,2,2,0.5,0.81,merf,1,target,1,target
5467,58.2,2,2,0.5,0.81,pluff,1,target,0,novel-wo-property
5467,58.2,2,2,0.5,0.81,taf,1,target,1,target
5469,51.23333333,2,2,0.31,0.25,fep,0,known-w-property,0,novel-wo-property
5469,51.23333333,2,2,0.31,0.25,gelp,1,target,1,target
5469,51.23333333,2,2,0.31,0.25,merf,1,target,0,known-w-property
5469,51.23333333,2,2,0.31,0.25,pluff,0,known-w-property,0,known-w-property
5469,51.23333333,2,2,0.31,0.25,taf,0,known-w-property,0,known-w-property
5471,52.83333333,2,2,0.25,0.19,fep,1,target,0,novel-wo-property
5471,52.83333333,2,2,0.25,0.19,gelp,0,known-w-property,0,known-wo-property
5471,52.83333333,2,2,0.25,0.19,merf,1,target,1,target
5471,52.83333333,2,2,0.25,0.19,pluff,1,target,1,target
5471,52.83333333,2,2,0.25,0.19,taf,1,target,1,target
5476,43.33333333,1,2,0.19,0.38,fep,0,known-w-property,0,novel-wo-property
5476,43.33333333,1,2,0.19,0.38,gelp,0,known-w-property,0,known-w-property
5476,43.33333333,1,2,0.19,0.38,merf,1,target,0,known-w-property
5476,43.33333333,1,2,0.19,0.38,pluff,0,known-w-property,0,known-w-property
5476,43.33333333,1,2,0.19,0.38,taf,0,known-w-property,1,target
5477,62.03333333,3,2,0.25,0.38,fep,0,known-w-property,0,known-w-property
5477,62.03333333,3,2,0.25,0.38,gelp,1,target,1,target
5477,62.03333333,3,2,0.25,0.38,merf,0,known-w-property,0,known-wo-property
5477,62.03333333,3,2,0.25,0.38,pluff,1,target,1,target
5477,62.03333333,3,2,0.25,0.38,taf,0,known-w-property,1,target
5480,53.83333333,2,1,0.31,0.25,fep,0,novel-wo-property,0,novel-wo-property
5480,53.83333333,2,1,0.31,0.25,gelp,1,target,0,known-w-property
5480,53.83333333,2,1,0.31,0.25,merf,0,known-w-property,0,known-w-property
5480,53.83333333,2,1,0.31,0.25,pluff,0,known-w-property,0,known-wo-property
5480,53.83333333,2,1,0.31,0.25,taf,1,target,1,target
5483,46.56666667,1,1,0.25,0.19,fep,0,known-w-property,0,novel-wo-property
5483,46.56666667,1,1,0.25,0.19,gelp,0,known-w-property,1,target
5483,46.56666667,1,1,0.25,0.19,merf,0,known-w-property,0,known-wo-property
5483,46.56666667,1,1,0.25,0.19,pluff,0,known-w-property,0,known-w-property
5483,46.56666667,1,1,0.25,0.19,taf,0,known-w-property,0,novel-wo-property
5484,53.26666667,2,1,0.5,0.69,fep,1,target,1,target
5484,53.26666667,2,1,0.5,0.69,gelp,1,target,1,target
5484,53.26666667,2,1,0.5,0.69,merf,1,target,1,target
5484,53.26666667,2,1,0.5,0.69,pluff,1,target,0,known-wo-property
5484,53.26666667,2,1,0.5,0.69,taf,0,novel-wo-property,0,novel-wo-property
5487,39,1,1,0.19,0.25,fep,1,target,1,target
5487,39,1,1,0.19,0.25,gelp,0,known-w-property,0,known-wo-property
5487,39,1,1,0.19,0.25,merf,0,known-w-property,0,known-w-property
5487,39,1,1,0.19,0.25,pluff,0,known-w-property,1,target
5487,39,1,1,0.19,0.25,taf,0,known-w-property,0,known-w-property
5489,60.73333333,3,1,0.44,0.44,fep,0,known-w-property,0,known-w-property
5489,60.73333333,3,1,0.44,0.44,gelp,0,known-w-property,0,known-w-property
5489,60.73333333,3,1,0.44,0.44,merf,0,known-w-property,0,known-wo-property
5489,60.73333333,3,1,0.44,0.44,pluff,0,known-w-property,0,known-w-property
5489,60.73333333,3,1,0.44,0.44,taf,0,novel-wo-property,0,novel-wo-property
5490,43.8,1,2,0.31,0.19,fep,0,known-w-property,0,known-wo-property
5490,43.8,1,2,0.31,0.19,gelp,1,target,0,novel-wo-property
5490,43.8,1,2,0.31,0.19,merf,0,known-w-property,0,known-w-property
5490,43.8,1,2,0.31,0.19,pluff,0,known-w-property,0,known-wo-property
5490,43.8,1,2,0.31,0.19,taf,0,known-w-property,0,known-w-property
5491,48.1,2,2,0.38,0.25,fep,1,target,1,target
5491,48.1,2,2,0.38,0.25,gelp,0,known-w-property,0,known-wo-property
5491,48.1,2,2,0.38,0.25,merf,1,target,1,target
5491,48.1,2,2,0.38,0.25,pluff,1,target,1,target
5491,48.1,2,2,0.38,0.25,taf,1,target,1,target
5492,62.2,3,2,0.5,0.69,fep,0,known-w-property,1,target
5492,62.2,3,2,0.5,0.69,gelp,1,target,1,target
5492,62.2,3,2,0.5,0.69,merf,1,target,1,target
5492,62.2,3,2,0.5,0.69,pluff,1,target,1,target
5492,62.2,3,2,0.5,0.69,taf,1,target,1,target
5493,53.76666667,2,1,0.38,0.19,fep,0,known-w-property,1,target
5493,53.76666667,2,1,0.38,0.19,gelp,1,target,1,target
5493,53.76666667,2,1,0.38,0.19,merf,0,known-w-property,0,novel-wo-property
5493,53.76666667,2,1,0.38,0.19,pluff,0,known-w-property,0,known-w-property
5493,53.76666667,2,1,0.38,0.19,taf,0,known-w-property,0,known-w-property
5496,44.83333333,1,1,0.44,0.38,fep,0,known-w-property,0,known-wo-property
5496,44.83333333,1,1,0.44,0.38,gelp,0,known-w-property,0,known-wo-property
5496,44.83333333,1,1,0.44,0.38,merf,1,target,1,target
5496,44.83333333,1,1,0.44,0.38,pluff,1,target,1,target
5496,44.83333333,1,1,0.44,0.38,taf,0,known-w-property,1,target
5499,40.06666667,1,1,0.38,0.5,fep,1,target,1,target
5499,40.06666667,1,1,0.38,0.5,gelp,0,known-w-property,0,known-w-property
5499,40.06666667,1,1,0.38,0.5,merf,0,known-w-property,0,known-w-property
5499,40.06666667,1,1,0.38,0.5,pluff,1,target,1,target
5499,40.06666667,1,1,0.38,0.5,taf,1,target,1,target
5500,49.9,2,2,0.38,0.44,fep,0,known-w-property,0,known-wo-property
5500,49.9,2,2,0.38,0.44,gelp,0,known-w-property,0,known-wo-property
5500,49.9,2,2,0.38,0.44,merf,0,known-w-property,0,novel-wo-property
5500,49.9,2,2,0.38,0.44,pluff,0,known-w-property,0,known-wo-property
5500,49.9,2,2,0.38,0.44,taf,0,known-w-property,0,known-wo-property
5502,58,2,1,0.56,0.75,fep,1,target,1,target
5502,58,2,1,0.56,0.75,gelp,0,known-w-property,0,novel-wo-property
5502,58,2,1,0.56,0.75,merf,1,target,1,target
5502,58,2,1,0.56,0.75,pluff,1,target,0,known-w-property
5502,58,2,1,0.56,0.75,taf,1,target,1,target
5503,54.1,2,2,0.5,0.5,fep,1,target,1,target
5503,54.1,2,2,0.5,0.5,gelp,1,target,1,target
5503,54.1,2,2,0.5,0.5,merf,1,target,1,target
5503,54.1,2,2,0.5,0.5,pluff,0,known-w-property,0,known-wo-property
5503,54.1,2,2,0.5,0.5,taf,1,target,1,target
5506,48.36666667,2,2,0.69,0.5,fep,1,target,0,novel-wo-property
5506,48.36666667,2,2,0.69,0.5,gelp,0,novel-wo-property,0,known-wo-property
5506,48.36666667,2,2,0.69,0.5,merf,0,known-w-property,0,known-wo-property
5506,48.36666667,2,2,0.69,0.5,pluff,0,known-w-property,0,novel-wo-property
5506,48.36666667,2,2,0.69,0.5,taf,0,known-w-property,0,known-w-property
5507,42.1,1,2,0.25,0.31,fep,0,novel-wo-property,0,known-wo-property
5507,42.1,1,2,0.25,0.31,gelp,0,known-w-property,1,target
5507,42.1,1,2,0.25,0.31,merf,0,known-w-property,0,known-wo-property
5507,42.1,1,2,0.25,0.31,pluff,0,novel-wo-property,1,target
5507,42.1,1,2,0.25,0.31,taf,0,novel-wo-property,0,known-w-property
5509,47.83333333,1,1,0.56,0.56,fep,0,known-w-property,0,novel-wo-property
5509,47.83333333,1,1,0.56,0.56,gelp,1,target,1,target
5509,47.83333333,1,1,0.56,0.56,merf,1,target,1,target
5509,47.83333333,1,1,0.56,0.56,pluff,1,target,0,novel-wo-property
5509,47.83333333,1,1,0.56,0.56,taf,0,known-w-property,0,known-w-property
5510,59,2,1,0.38,0.38,fep,1,target,1,target
5510,59,2,1,0.38,0.38,gelp,1,target,1,target
5510,59,2,1,0.38,0.38,merf,0,known-w-property,0,known-w-property
5510,59,2,1,0.38,0.38,pluff,1,target,0,novel-wo-property
5510,59,2,1,0.38,0.38,taf,0,novel-wo-property,0,novel-wo-property
5512,56.63333333,2,1,0.13,0.38,fep,0,known-w-property,1,target
5512,56.63333333,2,1,0.13,0.38,gelp,1,target,1,target
5512,56.63333333,2,1,0.13,0.38,merf,1,target,0,known-w-property
5512,56.63333333,2,1,0.13,0.38,pluff,0,known-w-property,1,target
5512,56.63333333,2,1,0.13,0.38,taf,1,target,1,target
5513,55.43333333,2,1,0.38,0.31,fep,1,target,0,known-w-property
5513,55.43333333,2,1,0.38,0.31,gelp,0,known-w-property,1,target
5513,55.43333333,2,1,0.38,0.31,merf,0,known-w-property,0,known-wo-property
5513,55.43333333,2,1,0.38,0.31,pluff,0,known-w-property,0,known-w-property
5513,55.43333333,2,1,0.38,0.31,taf,1,target,0,known-w-property
5514,47.16666667,1,1,0.38,0.5,fep,0,known-w-property,0,known-wo-property
5514,47.16666667,1,1,0.38,0.5,gelp,0,known-w-property,0,known-w-property
5514,47.16666667,1,1,0.38,0.5,merf,1,target,0,novel-wo-property
5514,47.16666667,1,1,0.38,0.5,pluff,0,known-w-property,0,known-wo-property
5514,47.16666667,1,1,0.38,0.5,taf,0,known-w-property,0,known-w-property
5517,58.6,2,1,0.5,0.56,fep,1,target,1,target
5517,58.6,2,1,0.5,0.56,gelp,1,target,1,target
5517,58.6,2,1,0.5,0.56,merf,1,target,1,target
5517,58.6,2,1,0.5,0.56,pluff,1,target,1,target
5517,58.6,2,1,0.5,0.56,taf,0,known-w-property,0,known-w-property
5519,39.73333333,1,1,0.06,0.38,fep,0,known-w-property,0,known-w-property
5519,39.73333333,1,1,0.06,0.38,gelp,0,known-w-property,0,known-w-property
5519,39.73333333,1,1,0.06,0.38,merf,0,known-w-property,0,novel-wo-property
5519,39.73333333,1,1,0.06,0.38,pluff,0,known-w-property,0,known-wo-property
5519,39.73333333,1,1,0.06,0.38,taf,1,target,0,known-wo-property
5521,45.86666667,1,1,0.31,0.38,fep,0,NA,0,novel-wo-property
5521,45.86666667,1,1,0.31,0.38,gelp,0,known-w-property,0,NA
5521,45.86666667,1,1,0.31,0.38,merf,1,target,1,target
5521,45.86666667,1,1,0.31,0.38,pluff,0,known-w-property,0,known-wo-property
5521,45.86666667,1,1,0.31,0.38,taf,1,target,1,target
5522,45.7,1,1,0.31,0.31,fep,0,novel-wo-property,0,novel-wo-property
5522,45.7,1,1,0.31,0.31,gelp,0,known-w-property,0,known-wo-property
5522,45.7,1,1,0.31,0.31,merf,1,target,1,target
5522,45.7,1,1,0.31,0.31,pluff,0,known-w-property,0,known-w-property
5522,45.7,1,1,0.31,0.31,taf,0,known-w-property,0,known-wo-property
5523,58.16666667,2,2,0.56,0.75,fep,1,target,1,target
5523,58.16666667,2,2,0.56,0.75,gelp,1,target,1,target
5523,58.16666667,2,2,0.56,0.75,merf,1,target,1,target
5523,58.16666667,2,2,0.56,0.75,pluff,1,target,1,target
5523,58.16666667,2,2,0.56,0.75,taf,1,target,0,novel-wo-property
5524,50,2,2,0.5,0.56,fep,1,target,0,novel-wo-property
5524,50,2,2,0.5,0.56,gelp,1,target,1,target
5524,50,2,2,0.5,0.56,merf,1,target,1,target
5524,50,2,2,0.5,0.56,pluff,1,target,0,known-wo-property
5524,50,2,2,0.5,0.56,taf,0,known-w-property,0,known-w-property
5525,58.96666667,2,1,0.69,0.81,fep,1,target,1,target
5525,58.96666667,2,1,0.69,0.81,gelp,0,known-w-property,0,known-wo-property
5525,58.96666667,2,1,0.69,0.81,merf,1,target,1,target
5525,58.96666667,2,1,0.69,0.81,pluff,1,target,1,target
5525,58.96666667,2,1,0.69,0.81,taf,1,target,1,target
5528,59.03333333,2,2,0.69,0.69,fep,0,known-w-property,1,target
5528,59.03333333,2,2,0.69,0.69,gelp,1,target,0,known-wo-property
5528,59.03333333,2,2,0.69,0.69,merf,1,target,1,target
5528,59.03333333,2,2,0.69,0.69,pluff,1,target,0,known-wo-property
5528,59.03333333,2,2,0.69,0.69,taf,1,target,1,target
5529,57,2,1,0.25,0.56,fep,0,known-w-property,0,known-wo-property
5529,57,2,1,0.25,0.56,gelp,0,known-w-property,0,known-wo-property
5529,57,2,1,0.25,0.56,merf,0,known-w-property,1,target
5529,57,2,1,0.25,0.56,pluff,0,known-w-property,0,known-wo-property
5529,57,2,1,0.25,0.56,taf,0,known-w-property,0,known-w-property
5530,45.16666667,1,2,0.31,0.13,fep,0,known-w-property,0,novel-wo-property
5530,45.16666667,1,2,0.31,0.13,gelp,0,known-w-property,0,known-w-property
5530,45.16666667,1,2,0.31,0.13,merf,0,known-w-property,1,target
5530,45.16666667,1,2,0.31,0.13,pluff,0,known-w-property,0,known-w-property
5530,45.16666667,1,2,0.31,0.13,taf,0,known-w-property,1,target
5532,59.26666667,2,2,0.38,0.56,fep,0,known-w-property,0,known-wo-property
5532,59.26666667,2,2,0.38,0.56,gelp,0,known-w-property,0,novel-wo-property
5532,59.26666667,2,2,0.38,0.56,merf,0,known-w-property,0,known-w-property
5532,59.26666667,2,2,0.38,0.56,pluff,0,known-w-property,0,known-wo-property
5532,59.26666667,2,2,0.38,0.56,taf,0,known-w-property,0,known-w-property
5533,52,2,2,0.19,0.31,fep,0,novel-wo-property,0,known-w-property
5533,52,2,2,0.19,0.31,gelp,0,known-w-property,0,known-w-property
5533,52,2,2,0.19,0.31,merf,0,known-w-property,0,known-w-property
5533,52,2,2,0.19,0.31,pluff,0,known-w-property,0,known-wo-property
5533,52,2,2,0.19,0.31,taf,1,target,0,known-wo-property
5534,46.76666667,1,1,0.38,0.13,fep,1,target,1,target
5534,46.76666667,1,1,0.38,0.13,gelp,0,known-w-property,0,known-w-property
5534,46.76666667,1,1,0.38,0.13,merf,0,known-w-property,0,known-w-property
5534,46.76666667,1,1,0.38,0.13,pluff,0,known-w-property,1,target
5534,46.76666667,1,1,0.38,0.13,taf,0,known-w-property,0,known-w-property
5535,48.66666667,2,1,0.5,0.31,fep,0,known-w-property,0,novel-wo-property
5535,48.66666667,2,1,0.5,0.31,gelp,1,target,0,known-w-property
5535,48.66666667,2,1,0.5,0.31,merf,0,novel-wo-property,1,target
5535,48.66666667,2,1,0.5,0.31,pluff,0,known-w-property,1,target
5535,48.66666667,2,1,0.5,0.31,taf,0,known-w-property,0,novel-wo-property
5536,42.03333333,1,2,0.19,0.25,fep,0,known-w-property,0,novel-wo-property
5536,42.03333333,1,2,0.19,0.25,gelp,1,target,0,known-wo-property
5536,42.03333333,1,2,0.19,0.25,merf,0,known-w-property,0,known-wo-property
5536,42.03333333,1,2,0.19,0.25,pluff,0,known-w-property,0,novel-wo-property
5536,42.03333333,1,2,0.19,0.25,taf,0,known-w-property,0,novel-wo-property
5537,46.73333333,1,2,0.25,0.31,fep,0,known-w-property,0,known-wo-property
5537,46.73333333,1,2,0.25,0.31,gelp,0,known-w-property,0,known-wo-property
5537,46.73333333,1,2,0.25,0.31,merf,1,target,0,novel-wo-property
5537,46.73333333,1,2,0.25,0.31,pluff,0,known-w-property,0,known-w-property
5537,46.73333333,1,2,0.25,0.31,taf,0,known-w-property,0,novel-wo-property
5539,42.06666667,1,1,0.19,0.25,fep,1,target,1,target
5539,42.06666667,1,1,0.19,0.25,gelp,0,known-w-property,1,target
5539,42.06666667,1,1,0.19,0.25,merf,0,known-w-property,0,known-wo-property
5539,42.06666667,1,1,0.19,0.25,pluff,1,target,1,target
5539,42.06666667,1,1,0.19,0.25,taf,0,known-w-property,0,known-w-property
5540,56.33333333,2,1,0.44,0.81,fep,1,target,1,target
5540,56.33333333,2,1,0.44,0.81,gelp,1,target,1,target
5540,56.33333333,2,1,0.44,0.81,merf,1,target,1,target
5540,56.33333333,2,1,0.44,0.81,pluff,1,target,1,target
5540,56.33333333,2,1,0.44,0.81,taf,1,target,1,target
5545,56.16666667,2,1,0.5,0.25,fep,1,target,0,known-w-property
5545,56.16666667,2,1,0.5,0.25,gelp,1,target,0,novel-wo-property
5545,56.16666667,2,1,0.5,0.25,merf,1,target,1,target
5545,56.16666667,2,1,0.5,0.25,pluff,0,known-w-property,0,known-w-property
5545,56.16666667,2,1,0.5,0.25,taf,0,known-w-property,0,known-w-property
5547,47.8,1,1,0.44,0.38,fep,1,target,0,novel-wo-property
5547,47.8,1,1,0.44,0.38,gelp,0,known-w-property,0,known-w-property
5547,47.8,1,1,0.44,0.38,merf,1,target,0,novel-wo-property
5547,47.8,1,1,0.44,0.38,pluff,1,target,0,known-wo-property
5547,47.8,1,1,0.44,0.38,taf,0,novel-wo-property,0,known-w-property
5548,60.96666667,3,1,0.38,0.44,fep,0,known-w-property,0,known-wo-property
5548,60.96666667,3,1,0.38,0.44,gelp,1,target,0,known-wo-property
5548,60.96666667,3,1,0.38,0.44,merf,1,target,1,target
5548,60.96666667,3,1,0.38,0.44,pluff,0,known-w-property,0,known-wo-property
5548,60.96666667,3,1,0.38,0.44,taf,0,known-w-property,1,target
5550,59.26666667,2,1,0.31,0.75,fep,1,target,1,target
5550,59.26666667,2,1,0.31,0.75,gelp,1,target,1,target
5550,59.26666667,2,1,0.31,0.75,merf,1,target,1,target
5550,59.26666667,2,1,0.31,0.75,pluff,0,known-w-property,0,known-wo-property
5550,59.26666667,2,1,0.31,0.75,taf,0,novel-wo-property,0,known-wo-property
5555,57.1,2,2,0.63,0.69,fep,0,known-w-property,0,known-w-property
5555,57.1,2,2,0.63,0.69,gelp,1,target,0,known-wo-property
5555,57.1,2,2,0.63,0.69,merf,0,known-w-property,0,known-w-property
5555,57.1,2,2,0.63,0.69,pluff,0,known-w-property,0,known-wo-property
5555,57.1,2,2,0.63,0.69,taf,1,target,1,target
5556,54.03333333,2,1,0.5,0.69,fep,0,known-w-property,1,target
5556,54.03333333,2,1,0.5,0.69,gelp,1,target,1,target
5556,54.03333333,2,1,0.5,0.69,merf,1,target,1,target
5556,54.03333333,2,1,0.5,0.69,pluff,1,target,1,target
5556,54.03333333,2,1,0.5,0.69,taf,0,known-w-property,0,known-w-property
5558,61,3,1,0.69,0.56,fep,0,known-w-property,1,target
5558,61,3,1,0.69,0.56,gelp,1,target,1,target
5558,61,3,1,0.69,0.56,merf,1,target,1,target
5558,61,3,1,0.69,0.56,pluff,1,target,1,target
5558,61,3,1,0.69,0.56,taf,1,target,1,target
5561,46.53333333,1,2,0.19,0.25,fep,0,known-w-property,1,target
5561,46.53333333,1,2,0.19,0.25,gelp,0,novel-wo-property,0,novel-wo-property
5561,46.53333333,1,2,0.19,0.25,merf,0,known-w-property,1,target
5561,46.53333333,1,2,0.19,0.25,pluff,0,known-w-property,0,novel-wo-property
5561,46.53333333,1,2,0.19,0.25,taf,0,novel-wo-property,0,known-w-property
5562,60.56666667,3,1,0.63,0.63,fep,0,known-w-property,0,known-wo-property
5562,60.56666667,3,1,0.63,0.63,gelp,0,known-w-property,0,known-wo-property
5562,60.56666667,3,1,0.63,0.63,merf,0,known-w-property,0,known-w-property
5562,60.56666667,3,1,0.63,0.63,pluff,0,known-w-property,1,target
